sku_id,atc_code,atc_level1,atc_level2,atc_level3,atc_level4,product_name,sku_name,generic_name,generic_name_cn,category,therapy_area,dosage_form,specification,is_rx,is_essential_medicine,vbp_flag,vbp_batch,unit_price_cny,shelf_life_months,storage_type,cold_chain,supplier,lead_time_days
SKU-0299,R03BB01,R,R03,R03B,R03BB,Ipratropium Tablets 50mgx7,异丙托溴铵Tablets 50mgx7,Ipratropium,异丙托溴铵,R03B,Respiratory,Tablets,50mgx7,1,0,0,0,35.3,48,Ambient,0,辉瑞制药,14
SKU-0300,J05AH02,J,J05,J05A,J05AH,Oseltamivir Tablets 500mgx28,奥司他韦Tablets 500mgx28,Oseltamivir,奥司他韦,J05A,Respiratory,Tablets,500mgx28,1,1,1,5,8.58,36,Ambient,0,阿斯利康,21
SKU-0301,R03DC03,R,R03,R03D,R03DC,Montelukast Granules 500mgx30,孟鲁司特Granules 500mgx30,Montelukast,孟鲁司特,R03D,Respiratory,Granules,500mgx30,1,0,0,0,38.44,48,Ambient,0,辉瑞制药,21
SKU-0302,R03AC02,R,R03,R03A,R03AC,Salbutamol Capsules 50mgx28,沙丁胺醇Capsules 50mgx28,Salbutamol,沙丁胺醇,R03A,Respiratory,Capsules,50mgx28,1,1,1,9,61.49,48,Ambient,0,恒瑞医药,21
SKU-0303,R05CB06,R,R05,R05C,R05CB,Ambroxol Granules 20mgx60,氨溴索Granules 20mgx60,Ambroxol,氨溴索,R05C,Respiratory,Granules,20mgx60,1,0,0,0,56.21,24,Ambient,0,石药集团,7
SKU-0304,R03BA02,R,R03,R03B,R03BA,Budesonide Capsules 50mgx28,布地奈德Capsules 50mgx28,Budesonide,布地奈德,R03B,Respiratory,Capsules,50mgx28,1,1,0,0,26.31,24,Ambient,0,科伦药业,14
SKU-0305,R05DA09,R,R05,R05D,R05DA,Dextromethorphan Injection 20mgx21,右美沙芬Injection 20mgx21,Dextromethorphan,右美沙芬,R05D,Respiratory,Injection,20mgx21,1,1,1,5,29.62,18,Ambient,0,科伦药业,7
SKU-0306,R05CB03,R,R05,R05C,R05CB,Carbocysteine Injection 50mgx28,羧甲司坦Injection 50mgx28,Carbocysteine,羧甲司坦,R05C,Respiratory,Injection,50mgx28,1,1,0,0,73.03,24,Ambient,0,恒瑞医药,30
SKU-0307,R03BB01,R,R03,R03B,R03BB,Ipratropium Capsules 250mgx100,异丙托溴铵Capsules 250mgx100,Ipratropium,异丙托溴铵,R03B,Respiratory,Capsules,250mgx100,1,1,0,0,77.28,24,Ambient,0,阿斯利康,7
SKU-0308,J05AH02,J,J05,J05A,J05AH,Oseltamivir Capsules 50mgx7,奥司他韦Capsules 50mgx7,Oseltamivir,奥司他韦,J05A,Respiratory,Capsules,50mgx7,1,1,0,0,32.53,36,Ambient,0,辉瑞制药,7
SKU-0309,R03DC03,R,R03,R03D,R03DC,Montelukast Injection 5mgx30,孟鲁司特Injection 5mgx30,Montelukast,孟鲁司特,R03D,Respiratory,Injection,5mgx30,1,1,0,0,55.24,18,Ambient,0,扬子江药业,7
SKU-0310,R03AC02,R,R03,R03A,R03AC,Salbutamol Injection 500mgx21,沙丁胺醇Injection 500mgx21,Salbutamol,沙丁胺醇,R03A,Respiratory,Injection,500mgx21,1,0,0,0,24.41,18,Ambient,0,齐鲁制药,14
SKU-0311,R05CB06,R,R05,R05C,R05CB,Ambroxol Oral Solution 100mgx14,氨溴索Oral Solution 100mgx14,Ambroxol,氨溴索,R05C,Respiratory,Oral Solution,100mgx14,1,0,1,4,51.06,18,Ambient,0,石药集团,7
SKU-0312,R03BA02,R,R03,R03B,R03BA,Budesonide Injection 20mgx14,布地奈德Injection 20mgx14,Budesonide,布地奈德,R03B,Respiratory,Injection,20mgx14,1,0,0,0,44.08,48,Ambient,0,石药集团,21
SKU-0313,R05DA09,R,R05,R05D,R05DA,Dextromethorphan Capsules 25mgx21,右美沙芬Capsules 25mgx21,Dextromethorphan,右美沙芬,R05D,Respiratory,Capsules,25mgx21,1,0,1,3,46.9,48,Ambient,0,恒瑞医药,30
SKU-0314,R05CB03,R,R05,R05C,R05CB,Carbocysteine Injection 50mgx14,羧甲司坦Injection 50mgx14,Carbocysteine,羧甲司坦,R05C,Respiratory,Injection,50mgx14,1,1,1,1,9.16,36,Ambient,0,齐鲁制药,14
SKU-0315,R03BB01,R,R03,R03B,R03BB,Ipratropium Tablets 25mgx28,异丙托溴铵Tablets 25mgx28,Ipratropium,异丙托溴铵,R03B,Respiratory,Tablets,25mgx28,1,0,0,0,79.93,18,Ambient,0,赛诺菲,21
SKU-0316,J05AH02,J,J05,J05A,J05AH,Oseltamivir Injection 500mgx28,奥司他韦Injection 500mgx28,Oseltamivir,奥司他韦,J05A,Respiratory,Injection,500mgx28,1,0,0,0,54.25,18,Ambient,0,诺华制药,7
SKU-0317,R03DC03,R,R03,R03D,R03DC,Montelukast Tablets 500mgx100,孟鲁司特Tablets 500mgx100,Montelukast,孟鲁司特,R03D,Respiratory,Tablets,500mgx100,1,0,1,1,76.76,18,Ambient,0,辉瑞制药,21
SKU-0318,R03AC02,R,R03,R03A,R03AC,Salbutamol Tablets 100mgx21,沙丁胺醇Tablets 100mgx21,Salbutamol,沙丁胺醇,R03A,Respiratory,Tablets,100mgx21,1,0,0,0,21.31,48,Ambient,0,恒瑞医药,30
SKU-0319,R05CB06,R,R05,R05C,R05CB,Ambroxol Granules 20mgx90,氨溴索Granules 20mgx90,Ambroxol,氨溴索,R05C,Respiratory,Granules,20mgx90,1,1,0,0,58.45,12,Ambient,0,辉瑞制药,21
SKU-0320,R03BA02,R,R03,R03B,R03BA,Budesonide Injection 10mgx14,布地奈德Injection 10mgx14,Budesonide,布地奈德,R03B,Respiratory,Injection,10mgx14,1,0,0,0,42.62,36,Ambient,0,正大天晴,14
SKU-0321,R05DA09,R,R05,R05D,R05DA,Dextromethorphan Tablets 5mgx21,右美沙芬Tablets 5mgx21,Dextromethorphan,右美沙芬,R05D,Respiratory,Tablets,5mgx21,1,1,1,3,43.82,36,Ambient,0,阿斯利康,21
SKU-0322,R05CB03,R,R05,R05C,R05CB,Carbocysteine Tablets 10mgx100,羧甲司坦Tablets 10mgx100,Carbocysteine,羧甲司坦,R05C,Respiratory,Tablets,10mgx100,1,0,0,0,69.79,18,Ambient,0,正大天晴,30
SKU-0323,R03BB01,R,R03,R03B,R03BB,Ipratropium Capsules 10mgx7,异丙托溴铵Capsules 10mgx7,Ipratropium,异丙托溴铵,R03B,Respiratory,Capsules,10mgx7,1,0,0,0,42.49,24,Ambient,0,石药集团,7
SKU-0324,J05AH02,J,J05,J05A,J05AH,Oseltamivir Injection 250mgx28,奥司他韦Injection 250mgx28,Oseltamivir,奥司他韦,J05A,Respiratory,Injection,250mgx28,1,0,1,9,35.03,24,Ambient,0,赛诺菲,21
SKU-0325,R03DC03,R,R03,R03D,R03DC,Montelukast Injection 50mgx60,孟鲁司特Injection 50mgx60,Montelukast,孟鲁司特,R03D,Respiratory,Injection,50mgx60,1,0,1,7,17.74,36,Ambient,0,正大天晴,30
SKU-0326,R03AC02,R,R03,R03A,R03AC,Salbutamol Granules 50mgx100,沙丁胺醇Granules 50mgx100,Salbutamol,沙丁胺醇,R03A,Respiratory,Granules,50mgx100,1,1,1,1,50.25,48,Ambient,0,辉瑞制药,14
SKU-0327,R05CB06,R,R05,R05C,R05CB,Ambroxol Oral Solution 500mgx100,氨溴索Oral Solution 500mgx100,Ambroxol,氨溴索,R05C,Respiratory,Oral Solution,500mgx100,1,0,1,7,19.96,24,Ambient,0,齐鲁制药,7
SKU-0328,R03BA02,R,R03,R03B,R03BA,Budesonide Tablets 5mgx30,布地奈德Tablets 5mgx30,Budesonide,布地奈德,R03B,Respiratory,Tablets,5mgx30,1,0,1,7,8.93,18,Ambient,0,诺华制药,7
SKU-0329,R05DA09,R,R05,R05D,R05DA,Dextromethorphan Granules 25mgx28,右美沙芬Granules 25mgx28,Dextromethorphan,右美沙芬,R05D,Respiratory,Granules,25mgx28,1,1,0,0,73.15,24,Ambient,0,辉瑞制药,30
SKU-0330,R05CB03,R,R05,R05C,R05CB,Carbocysteine Capsules 5mgx90,羧甲司坦Capsules 5mgx90,Carbocysteine,羧甲司坦,R05C,Respiratory,Capsules,5mgx90,1,1,0,0,64.23,18,Ambient,0,科伦药业,7
SKU-0331,R03BB01,R,R03,R03B,R03BB,Ipratropium Injection 50mgx21,异丙托溴铵Injection 50mgx21,Ipratropium,异丙托溴铵,R03B,Respiratory,Injection,50mgx21,1,1,1,7,36.1,12,Ambient,0,正大天晴,21
SKU-0332,J05AH02,J,J05,J05A,J05AH,Oseltamivir Injection 250mgx60,奥司他韦Injection 250mgx60,Oseltamivir,奥司他韦,J05A,Respiratory,Injection,250mgx60,1,0,1,1,46.17,36,Ambient,0,阿斯利康,21
SKU-0333,R03DC03,R,R03,R03D,R03DC,Montelukast Tablets 250mgx90,孟鲁司特Tablets 250mgx90,Montelukast,孟鲁司特,R03D,Respiratory,Tablets,250mgx90,1,0,0,0,61.46,18,Ambient,0,辉瑞制药,7
SKU-0334,R03AC02,R,R03,R03A,R03AC,Salbutamol Tablets 250mgx7,沙丁胺醇Tablets 250mgx7,Salbutamol,沙丁胺醇,R03A,Respiratory,Tablets,250mgx7,1,0,0,0,47.04,48,Ambient,0,科伦药业,21
SKU-0335,N06DA02,N,N06,N06D,N06DA,Donepezil Granules 250mgx28,多奈哌齐Granules 250mgx28,Donepezil,多奈哌齐,N06D,CNS,Granules,250mgx28,1,1,1,5,66.56,18,Ambient,0,赛诺菲,14
SKU-0336,N06AB10,N,N06,N06A,N06AB,Escitalopram Tablets 50mgx7,艾司西酞普兰Tablets 50mgx7,Escitalopram,艾司西酞普兰,N06A,CNS,Tablets,50mgx7,1,1,0,0,71.2,18,Ambient,0,赛诺菲,14
SKU-0337,N03AX12,N,N03,N03A,N03AX,Gabapentin Granules 25mgx14,加巴喷丁Granules 25mgx14,Gabapentin,加巴喷丁,N03A,CNS,Granules,25mgx14,1,1,0,0,69.22,48,Ambient,0,诺华制药,14
SKU-0338,N03AX16,N,N03,N03A,N03AX,Pregabalin Injection 50mgx21,普瑞巴林Injection 50mgx21,Pregabalin,普瑞巴林,N03A,CNS,Injection,50mgx21,1,1,1,5,65.73,18,Ambient,0,正大天晴,21
SKU-0339,N05AX12,N,N05,N05A,N05AX,Aripiprazole Oral Solution 5mgx100,阿立哌唑Oral Solution 5mgx100,Aripiprazole,阿立哌唑,N05A,CNS,Oral Solution,5mgx100,1,0,0,0,52.62,24,Ambient,0,诺华制药,7
SKU-0340,N06AB06,N,N06,N06A,N06AB,Sertraline Capsules 5mgx100,舍曲林Capsules 5mgx100,Sertraline,舍曲林,N06A,CNS,Capsules,5mgx100,1,0,0,0,44.16,36,Ambient,0,科伦药业,21
SKU-0341,N06DX01,N,N06,N06D,N06DX,Memantine Injection 250mgx7,美金刚Injection 250mgx7,Memantine,美金刚,N06D,CNS,Injection,250mgx7,1,0,0,0,17.86,36,Ambient,0,齐鲁制药,30
SKU-0342,N06AX21,N,N06,N06A,N06AX,Duloxetine Oral Solution 100mgx28,度洛西汀Oral Solution 100mgx28,Duloxetine,度洛西汀,N06A,CNS,Oral Solution,100mgx28,1,1,1,3,65.65,48,Ambient,0,辉瑞制药,21
SKU-0343,N06DA02,N,N06,N06D,N06DA,Donepezil Granules 500mgx7,多奈哌齐Granules 500mgx7,Donepezil,多奈哌齐,N06D,CNS,Granules,500mgx7,1,0,1,7,8.39,18,Ambient,0,石药集团,30
SKU-0344,N06AB10,N,N06,N06A,N06AB,Escitalopram Tablets 20mgx14,艾司西酞普兰Tablets 20mgx14,Escitalopram,艾司西酞普兰,N06A,CNS,Tablets,20mgx14,1,0,1,5,28.91,18,Ambient,0,科伦药业,14
SKU-0345,N03AX12,N,N03,N03A,N03AX,Gabapentin Oral Solution 100mgx30,加巴喷丁Oral Solution 100mgx30,Gabapentin,加巴喷丁,N03A,CNS,Oral Solution,100mgx30,1,0,0,0,52.01,48,Ambient,0,石药集团,30
SKU-0346,N03AX16,N,N03,N03A,N03AX,Pregabalin Granules 100mgx7,普瑞巴林Granules 100mgx7,Pregabalin,普瑞巴林,N03A,CNS,Granules,100mgx7,1,0,0,0,34.58,24,Ambient,0,正大天晴,7
SKU-0347,N05AX12,N,N05,N05A,N05AX,Aripiprazole Granules 10mgx7,阿立哌唑Granules 10mgx7,Aripiprazole,阿立哌唑,N05A,CNS,Granules,10mgx7,1,0,0,0,60.7,48,Ambient,0,辉瑞制药,21
SKU-0348,N06AB06,N,N06,N06A,N06AB,Sertraline Oral Solution 100mgx21,舍曲林Oral Solution 100mgx21,Sertraline,舍曲林,N06A,CNS,Oral Solution,100mgx21,1,0,1,2,11.41,12,Ambient,0,正大天晴,14
SKU-0349,N06DX01,N,N06,N06D,N06DX,Memantine Oral Solution 500mgx28,美金刚Oral Solution 500mgx28,Memantine,美金刚,N06D,CNS,Oral Solution,500mgx28,1,0,0,0,78.64,18,Ambient,0,正大天晴,30
SKU-0350,N06AX21,N,N06,N06A,N06AX,Duloxetine Oral Solution 25mgx60,度洛西汀Oral Solution 25mgx60,Duloxetine,度洛西汀,N06A,CNS,Oral Solution,25mgx60,1,0,0,0,37.43,12,Ambient,0,科伦药业,7
SKU-0351,N06DA02,N,N06,N06D,N06DA,Donepezil Granules 5mgx30,多奈哌齐Granules 5mgx30,Donepezil,多奈哌齐,N06D,CNS,Granules,5mgx30,1,0,0,0,5.75,18,Ambient,0,扬子江药业,7
SKU-0352,N06AB10,N,N06,N06A,N06AB,Escitalopram Granules 25mgx100,艾司西酞普兰Granules 25mgx100,Escitalopram,艾司西酞普兰,N06A,CNS,Granules,25mgx100,1,0,1,4,27.01,36,Ambient,0,齐鲁制药,7
SKU-0353,N03AX12,N,N03,N03A,N03AX,Gabapentin Granules 250mgx60,加巴喷丁Granules 250mgx60,Gabapentin,加巴喷丁,N03A,CNS,Granules,250mgx60,1,0,1,9,56.36,18,Ambient,0,阿斯利康,14
SKU-0354,N03AX16,N,N03,N03A,N03AX,Pregabalin Granules 100mgx30,普瑞巴林Granules 100mgx30,Pregabalin,普瑞巴林,N03A,CNS,Granules,100mgx30,1,1,0,0,31.47,36,Ambient,0,恒瑞医药,30
SKU-0355,N05AX12,N,N05,N05A,N05AX,Aripiprazole Capsules 100mgx14,阿立哌唑Capsules 100mgx14,Aripiprazole,阿立哌唑,N05A,CNS,Capsules,100mgx14,1,1,0,0,75.87,18,Ambient,0,科伦药业,21
SKU-0356,N06AB06,N,N06,N06A,N06AB,Sertraline Tablets 5mgx7,舍曲林Tablets 5mgx7,Sertraline,舍曲林,N06A,CNS,Tablets,5mgx7,1,0,0,0,67.65,36,Ambient,0,赛诺菲,14
SKU-0357,N06DX01,N,N06,N06D,N06DX,Memantine Injection 500mgx30,美金刚Injection 500mgx30,Memantine,美金刚,N06D,CNS,Injection,500mgx30,1,0,1,2,22.08,24,Ambient,0,阿斯利康,30
SKU-0358,N06AX21,N,N06,N06A,N06AX,Duloxetine Capsules 10mgx28,度洛西汀Capsules 10mgx28,Duloxetine,度洛西汀,N06A,CNS,Capsules,10mgx28,1,1,0,0,8.79,12,Ambient,0,诺华制药,21
SKU-0359,N06DA02,N,N06,N06D,N06DA,Donepezil Oral Solution 5mgx30,多奈哌齐Oral Solution 5mgx30,Donepezil,多奈哌齐,N06D,CNS,Oral Solution,5mgx30,1,0,0,0,60.79,48,Ambient,0,正大天晴,21
SKU-0360,N06AB10,N,N06,N06A,N06AB,Escitalopram Granules 25mgx14,艾司西酞普兰Granules 25mgx14,Escitalopram,艾司西酞普兰,N06A,CNS,Granules,25mgx14,1,1,1,5,46.62,12,Ambient,0,赛诺菲,21
SKU-0361,N03AX12,N,N03,N03A,N03AX,Gabapentin Capsules 25mgx30,加巴喷丁Capsules 25mgx30,Gabapentin,加巴喷丁,N03A,CNS,Capsules,25mgx30,1,0,1,2,70.45,24,Ambient,0,科伦药业,30
SKU-0362,N03AX16,N,N03,N03A,N03AX,Pregabalin Oral Solution 500mgx100,普瑞巴林Oral Solution 500mgx100,Pregabalin,普瑞巴林,N03A,CNS,Oral Solution,500mgx100,1,0,0,0,49.14,18,Ambient,0,正大天晴,21
SKU-0363,N05AX12,N,N05,N05A,N05AX,Aripiprazole Tablets 20mgx30,阿立哌唑Tablets 20mgx30,Aripiprazole,阿立哌唑,N05A,CNS,Tablets,20mgx30,1,0,1,3,11.29,18,Ambient,0,科伦药业,7
SKU-0364,N06AB06,N,N06,N06A,N06AB,Sertraline Tablets 10mgx90,舍曲林Tablets 10mgx90,Sertraline,舍曲林,N06A,CNS,Tablets,10mgx90,1,0,0,0,75.35,12,Ambient,0,科伦药业,7
SKU-0365,N06DX01,N,N06,N06D,N06DX,Memantine Tablets 25mgx28,美金刚Tablets 25mgx28,Memantine,美金刚,N06D,CNS,Tablets,25mgx28,1,0,0,0,24.99,12,Ambient,0,齐鲁制药,30
SKU-0366,N06AX21,N,N06,N06A,N06AX,Duloxetine Oral Solution 5mgx30,度洛西汀Oral Solution 5mgx30,Duloxetine,度洛西汀,N06A,CNS,Oral Solution,5mgx30,1,1,1,9,39.46,24,Ambient,0,恒瑞医药,7
SKU-0367,N06DA02,N,N06,N06D,N06DA,Donepezil Oral Solution 50mgx14,多奈哌齐Oral Solution 50mgx14,Donepezil,多奈哌齐,N06D,CNS,Oral Solution,50mgx14,1,1,1,5,15.71,12,Ambient,0,科伦药业,30
SKU-0368,N06AB10,N,N06,N06A,N06AB,Escitalopram Tablets 10mgx60,艾司西酞普兰Tablets 10mgx60,Escitalopram,艾司西酞普兰,N06A,CNS,Tablets,10mgx60,1,0,0,0,34.54,48,Ambient,0,正大天晴,30
SKU-0369,N03AX12,N,N03,N03A,N03AX,Gabapentin Injection 10mgx30,加巴喷丁Injection 10mgx30,Gabapentin,加巴喷丁,N03A,CNS,Injection,10mgx30,1,0,0,0,63.84,24,Ambient,0,阿斯利康,30
SKU-0370,N03AX16,N,N03,N03A,N03AX,Pregabalin Granules 20mgx30,普瑞巴林Granules 20mgx30,Pregabalin,普瑞巴林,N03A,CNS,Granules,20mgx30,1,1,0,0,60.04,12,Ambient,0,阿斯利康,7
SKU-0371,N05AX12,N,N05,N05A,N05AX,Aripiprazole Tablets 250mgx28,阿立哌唑Tablets 250mgx28,Aripiprazole,阿立哌唑,N05A,CNS,Tablets,250mgx28,1,0,0,0,30.04,48,Ambient,0,恒瑞医药,14
SKU-0372,N06AB06,N,N06,N06A,N06AB,Sertraline Granules 20mgx14,舍曲林Granules 20mgx14,Sertraline,舍曲林,N06A,CNS,Granules,20mgx14,1,1,0,0,63.57,24,Ambient,0,石药集团,14
SKU-0373,N06DX01,N,N06,N06D,N06DX,Memantine Tablets 5mgx28,美金刚Tablets 5mgx28,Memantine,美金刚,N06D,CNS,Tablets,5mgx28,1,0,0,0,35.32,48,Ambient,0,诺华制药,30
SKU-0374,N06AX21,N,N06,N06A,N06AX,Duloxetine Granules 10mgx14,度洛西汀Granules 10mgx14,Duloxetine,度洛西汀,N06A,CNS,Granules,10mgx14,1,1,0,0,56.55,18,Ambient,0,赛诺菲,7
SKU-0375,N06DA02,N,N06,N06D,N06DA,Donepezil Tablets 500mgx21,多奈哌齐Tablets 500mgx21,Donepezil,多奈哌齐,N06D,CNS,Tablets,500mgx21,1,1,1,1,24.3,24,Ambient,0,科伦药业,21
SKU-0376,N06AB10,N,N06,N06A,N06AB,Escitalopram Oral Solution 25mgx60,艾司西酞普兰Oral Solution 25mgx60,Escitalopram,艾司西酞普兰,N06A,CNS,Oral Solution,25mgx60,1,0,1,2,36.67,18,Ambient,0,恒瑞医药,21
SKU-0377,N03AX12,N,N03,N03A,N03AX,Gabapentin Capsules 10mgx100,加巴喷丁Capsules 10mgx100,Gabapentin,加巴喷丁,N03A,CNS,Capsules,10mgx100,1,0,0,0,74.33,18,Ambient,0,赛诺菲,21
SKU-0378,N03AX16,N,N03,N03A,N03AX,Pregabalin Tablets 25mgx14,普瑞巴林Tablets 25mgx14,Pregabalin,普瑞巴林,N03A,CNS,Tablets,25mgx14,1,0,0,0,21.23,48,Ambient,0,诺华制药,30
SKU-0379,N05AX12,N,N05,N05A,N05AX,Aripiprazole Tablets 25mgx21,阿立哌唑Tablets 25mgx21,Aripiprazole,阿立哌唑,N05A,CNS,Tablets,25mgx21,1,0,0,0,22.01,36,Ambient,0,石药集团,21
SKU-0380,N06AB06,N,N06,N06A,N06AB,Sertraline Injection 25mgx21,舍曲林Injection 25mgx21,Sertraline,舍曲林,N06A,CNS,Injection,25mgx21,1,0,0,0,28.6,36,Ambient,0,石药集团,21
SKU-0381,N06DX01,N,N06,N06D,N06DX,Memantine Injection 10mgx7,美金刚Injection 10mgx7,Memantine,美金刚,N06D,CNS,Injection,10mgx7,1,1,1,4,75.81,24,Ambient,0,齐鲁制药,14
SKU-0382,N06AX21,N,N06,N06A,N06AX,Duloxetine Oral Solution 20mgx28,度洛西汀Oral Solution 20mgx28,Duloxetine,度洛西汀,N06A,CNS,Oral Solution,20mgx28,1,1,0,0,8.91,12,Ambient,0,扬子江药业,21
SKU-0383,N06DA02,N,N06,N06D,N06DA,Donepezil Capsules 20mgx60,多奈哌齐Capsules 20mgx60,Donepezil,多奈哌齐,N06D,CNS,Capsules,20mgx60,1,0,0,0,28.19,48,Ambient,0,诺华制药,30
SKU-0384,N06AB10,N,N06,N06A,N06AB,Escitalopram Injection 50mgx28,艾司西酞普兰Injection 50mgx28,Escitalopram,艾司西酞普兰,N06A,CNS,Injection,50mgx28,1,0,0,0,7.52,24,Ambient,0,科伦药业,21
SKU-0385,N03AX12,N,N03,N03A,N03AX,Gabapentin Injection 500mgx100,加巴喷丁Injection 500mgx100,Gabapentin,加巴喷丁,N03A,CNS,Injection,500mgx100,1,0,1,4,79.87,24,Ambient,0,石药集团,30
SKU-0386,N03AX16,N,N03,N03A,N03AX,Pregabalin Oral Solution 20mgx30,普瑞巴林Oral Solution 20mgx30,Pregabalin,普瑞巴林,N03A,CNS,Oral Solution,20mgx30,1,0,0,0,40.67,24,Ambient,0,赛诺菲,14
SKU-0387,N05AX12,N,N05,N05A,N05AX,Aripiprazole Oral Solution 500mgx28,阿立哌唑Oral Solution 500mgx28,Aripiprazole,阿立哌唑,N05A,CNS,Oral Solution,500mgx28,1,0,0,0,5.11,12,Ambient,0,扬子江药业,7
SKU-0388,N06AB06,N,N06,N06A,N06AB,Sertraline Oral Solution 250mgx7,舍曲林Oral Solution 250mgx7,Sertraline,舍曲林,N06A,CNS,Oral Solution,250mgx7,1,0,1,5,6.17,18,Ambient,0,阿斯利康,30
SKU-0389,N06DX01,N,N06,N06D,N06DX,Memantine Capsules 10mgx28,美金刚Capsules 10mgx28,Memantine,美金刚,N06D,CNS,Capsules,10mgx28,1,1,0,0,32.99,12,Ambient,0,诺华制药,30
SKU-0390,N06AX21,N,N06,N06A,N06AX,Duloxetine Capsules 10mgx90,度洛西汀Capsules 10mgx90,Duloxetine,度洛西汀,N06A,CNS,Capsules,10mgx90,1,0,0,0,47.99,18,Ambient,0,正大天晴,21
SKU-0391,N06DA02,N,N06,N06D,N06DA,Donepezil Tablets 100mgx60,多奈哌齐Tablets 100mgx60,Donepezil,多奈哌齐,N06D,CNS,Tablets,100mgx60,1,0,0,0,30.55,36,Ambient,0,恒瑞医药,14
SKU-0392,N06AB10,N,N06,N06A,N06AB,Escitalopram Tablets 250mgx60,艾司西酞普兰Tablets 250mgx60,Escitalopram,艾司西酞普兰,N06A,CNS,Tablets,250mgx60,1,0,0,0,42.07,24,Ambient,0,赛诺菲,21
SKU-0393,N03AX12,N,N03,N03A,N03AX,Gabapentin Capsules 10mgx21,加巴喷丁Capsules 10mgx21,Gabapentin,加巴喷丁,N03A,CNS,Capsules,10mgx21,1,0,1,9,12.67,48,Ambient,0,石药集团,7
SKU-0394,N03AX16,N,N03,N03A,N03AX,Pregabalin Granules 50mgx60,普瑞巴林Granules 50mgx60,Pregabalin,普瑞巴林,N03A,CNS,Granules,50mgx60,1,1,1,7,23.77,18,Ambient,0,石药集团,30
SKU-0395,N05AX12,N,N05,N05A,N05AX,Aripiprazole Capsules 5mgx90,阿立哌唑Capsules 5mgx90,Aripiprazole,阿立哌唑,N05A,CNS,Capsules,5mgx90,1,0,0,0,32.31,48,Ambient,0,扬子江药业,14
SKU-0396,N06AB06,N,N06,N06A,N06AB,Sertraline Capsules 10mgx14,舍曲林Capsules 10mgx14,Sertraline,舍曲林,N06A,CNS,Capsules,10mgx14,1,1,0,0,29.61,18,Ambient,0,齐鲁制药,7
SKU-0397,N06DX01,N,N06,N06D,N06DX,Memantine Oral Solution 100mgx90,美金刚Oral Solution 100mgx90,Memantine,美金刚,N06D,CNS,Oral Solution,100mgx90,1,0,1,2,41.63,36,Ambient,0,齐鲁制药,14
SKU-0398,N06AX21,N,N06,N06A,N06AX,Duloxetine Injection 500mgx100,度洛西汀Injection 500mgx100,Duloxetine,度洛西汀,N06A,CNS,Injection,500mgx100,1,0,0,0,64.3,24,Cold Chain,1,石药集团,14
SKU-0399,N06DA02,N,N06,N06D,N06DA,Donepezil Granules 5mgx30,多奈哌齐Granules 5mgx30,Donepezil,多奈哌齐,N06D,CNS,Granules,5mgx30,1,1,0,0,60.62,18,Ambient,0,正大天晴,30
SKU-0400,N06AB10,N,N06,N06A,N06AB,Escitalopram Capsules 100mgx60,艾司西酞普兰Capsules 100mgx60,Escitalopram,艾司西酞普兰,N06A,CNS,Capsules,100mgx60,1,0,0,0,65.64,12,Cold Chain,1,石药集团,7
SKU-0401,N03AX12,N,N03,N03A,N03AX,Gabapentin Capsules 20mgx60,加巴喷丁Capsules 20mgx60,Gabapentin,加巴喷丁,N03A,CNS,Capsules,20mgx60,1,0,0,0,25.48,18,Ambient,0,诺华制药,14
SKU-0402,N03AX16,N,N03,N03A,N03AX,Pregabalin Injection 10mgx90,普瑞巴林Injection 10mgx90,Pregabalin,普瑞巴林,N03A,CNS,Injection,10mgx90,1,0,0,0,23.54,36,Ambient,0,恒瑞医药,30
